T,pH,F1,F2,F3,scale,observed_Y,cost_eur,cumulative_cost,source
38.124756313566714,7.965998419625791,0.4043359757905523,1.4235960695170584,1.9964189113063433,0,0.21882662371538728,10.0,10.0,lhs_seed
54.55980458887345,3.876832182737683,1.6227881527257764,0.9906809731554189,0.31406569769698534,0,0.1563272338670635,10.0,20.0,lhs_seed
34.75178002686981,4.458774175701535,1.4809839269094092,1.5814999452302656,1.8718082608917126,0,0.20520727018490745,10.0,30.0,lhs_seed
41.14884622563973,6.749535916401145,1.9228777270080715,0.8062783196495452,1.8129620425617563,0,0.23299055342391856,10.0,40.0,lhs_seed
57.0512199709234,6.796255249348206,0.6145579122723036,1.1307884945854922,0.06109965168368884,0,0.11412789235918724,10.0,50.0,lhs_seed
59.032594563865246,4.998695775980128,1.6139107061758378,0.4491789880513108,1.4948967096345953,0,0.2187618838994536,10.0,60.0,lhs_seed
23.061599216998744,5.366790785792234,1.1940738173942902,0.6690279081388294,1.9541739049971465,0,0.1929813662151624,10.0,70.0,lhs_seed
24.473380639868438,8.859373516847457,0.39396787209056305,1.5117850533946209,1.3342750205661482,0,0.14096551422947262,10.0,80.0,lhs_seed
35.37514318612442,3.4061487851303403,1.7095158953499223,0.5087542471256246,0.8537763265444208,0,0.175222106620438,10.0,90.0,lhs_seed
52.15213539149715,6.013443823360664,0.012233568107859201,1.8713514737720123,0.4541523205763013,0,0.13758344214717122,10.0,100.0,lhs_seed
32.24764717572401,9.185933525624808,0.48362961835615315,0.8112797229439731,0.8363972905852315,0,0.13844699904821015,10.0,110.0,lhs_seed
39.89871564302862,6.062987899415882,0.4566824381844816,0.37771530564816025,1.7406453661394832,0,0.15188093026360716,10.0,120.0,lhs_seed
55.32870725821467,4.4159702979922795,0.33653745722841355,1.4920945552091018,1.921081568455054,0,0.18599276079460975,10.0,130.0,lhs_seed
20.551191677005033,5.08012567381456,1.3729787928177217,0.4611193028530101,1.8645872066767017,0,0.169039815717986,10.0,140.0,lhs_seed
57.453623378948365,8.22623019435239,0.05963022225096335,1.1856529052215148,0.6557881001057292,0,0.09540873554571044,10.0,150.0,lhs_seed
36.80244146244962,8.317827489990007,0.038553565096398526,0.9678381759674173,1.2133726198773924,0,0.2294271745286014,10.0,160.0,lhs_seed
42.576871650727185,3.8950088094955904,1.997402150859896,0.12995483480587391,1.1327770881146684,0,0.19848448417436454,10.0,170.0,lhs_seed
43.0824387243577,5.613814210237049,0.3527700254354064,1.006490899768293,0.7650817832641528,0,0.08291277126517702,10.0,180.0,lhs_seed
48.47368069968459,5.4606711246655895,1.0258360049024038,1.5078435950498947,0.9321019159378992,0,0.16879038361592294,10.0,190.0,lhs_seed
25.658815754382566,3.541709414768069,1.4023455782212508,1.881709569075166,0.3290579984263244,0,0.10808732740928192,10.0,200.0,lhs_seed
45.81930998868151,4.660112839280541,0.2105831546145275,1.254760752009247,0.10682047954664502,0,0.09260647628537579,10.0,210.0,lhs_seed
33.8406860303205,5.281363366890003,1.5893615664123057,1.1068061943681997,0.021401165601142517,0,0.14658437772631963,10.0,220.0,lhs_seed
43.89611845956554,7.549443771534234,0.8980433252731099,0.45620640660123163,0.1619355578636883,0,0.10967821651692526,10.0,230.0,lhs_seed
58.43556050727568,6.251825511317655,1.8416122428482626,0.8509263241558965,1.5029807954078527,0,0.15113430969349834,10.0,240.0,lhs_seed
42.98131242826834,8.758876314958183,0.5832269756462449,1.687884914464871,1.2552093834919757,0,0.164616718345031,10.0,250.0,lhs_seed
46.482621349546996,4.011785778579961,0.9445436725974816,0.4076621233171542,0.9595085849614111,0,0.12238838410325716,10.0,260.0,lhs_seed
52.98446333805082,9.140939895581248,0.49024115686238345,1.0465765779900953,1.1438224141231605,0,0.16319404640473828,10.0,270.0,lhs_seed
33.39726594926563,5.964481524237835,1.3861906392198629,0.9217738784287475,1.3073573167365489,0,0.18350559677178818,10.0,280.0,lhs_seed
35.8442300736437,9.053393613846644,0.11376896390501401,1.0829423728358867,0.22619164352126067,0,0.11819734635267895,10.0,290.0,lhs_seed
45.27589186747292,4.132044954130873,0.9845414992817251,1.7587160534979116,1.063238247560464,0,0.1122693866752763,10.0,300.0,lhs_seed
29.54814021979153,3.0840143803423143,1.7542055184856093,0.24790367193438378,1.9461643868516367,0,0.22586747610023958,10.0,310.0,lhs_seed
33.136943348132405,3.8297953359827734,0.4687529070552504,1.6984218067705834,1.6251182038849805,0,0.16038471943988816,10.0,320.0,lhs_seed
38.81119544730907,7.278548696677833,1.9431090071270662,0.23765944595501273,1.9891363983743553,0,0.19651890985271592,10.0,330.0,lhs_seed
52.7052860575524,3.6642807243498674,0.7757648740030728,0.7104360468883512,1.7550293557637442,0,0.17211455858371819,10.0,340.0,lhs_seed
26.732480946121143,8.98956568914575,0.6920271552010232,0.43581950515441115,1.407326083797932,0,0.1872319073383977,10.0,350.0,lhs_seed
53.78926163631294,6.532273908792872,1.475585188335272,0.18509658068927068,1.8886794774333935,0,0.22645230427461943,10.0,360.0,lhs_seed
26.145405758731375,7.936955635842681,1.2958413085379679,1.2256129256872814,1.5872380148276994,0,0.202554118609236,10.0,370.0,lhs_seed
20.7116114030841,7.1197117075116445,1.5107952692907363,0.2848336715134922,0.861254386277271,0,0.1498955538573912,10.0,380.0,lhs_seed
35.628746764700914,5.475913954708323,0.2610385429346438,0.2269837494656545,0.9837155449415492,0,0.14837145280072575,10.0,390.0,lhs_seed
30.498965226972423,5.226737494791118,1.7634334652379298,1.6216190470399503,1.0919490627996682,0,0.15556627650365115,10.0,400.0,lhs_seed
27.670608255155265,8.47602977868324,1.4512824346122926,1.6716404448020448,0.4978520067839808,0,0.15860464809233546,10.0,410.0,lhs_seed
30.822761105788025,5.147081356306369,1.914475453867966,0.9164529357800666,0.9081570240310834,0,0.18227422455250475,10.0,420.0,lhs_seed
27.8385304598746,8.80282589690839,1.5705886886675577,0.7757088652697146,1.296347705786625,0,0.15198004637454807,10.0,430.0,lhs_seed
24.73192763001254,7.479257788252718,0.2707923030830716,1.8643974073565424,1.0891524437849431,0,0.15435063526127416,10.0,440.0,lhs_seed
33.51625822271238,8.54784227503676,1.5904033239683262,1.9861091568776723,0.34836621007616864,0,0.16865544374005348,10.0,450.0,lhs_seed
45.69497949525669,4.909023056029193,1.2206784997140872,0.9480683569055202,0.5420618620097821,0,0.11907296677914639,10.0,460.0,lhs_seed
56.78473792745594,8.955060458902164,0.19577511674435433,1.484884187348373,1.519175055895492,0,0.1553087083631558,10.0,470.0,lhs_seed
24.149991445640996,7.70014419435393,0.6338470487952013,1.7996709139589036,1.6141330532585938,0,0.17083272435814323,10.0,480.0,lhs_seed
45.592190105609845,4.2172917920704,1.289171519154997,1.4439042457966926,0.9798316681944644,0,0.16499693798855977,10.0,490.0,lhs_seed
27.50639913236339,7.343412476858031,1.9590199054882924,1.6303021713565626,1.692326973050762,0,0.18072792636727214,10.0,500.0,lhs_seed
47.391856854158476,9.148966437283429,0.1682871487050658,0.48067740185008917,0.706153825195443,0,0.09673833199120238,10.0,510.0,lhs_seed
32.43252531426192,3.242399842667387,1.1656185974356132,0.3800998811747482,1.415889174748691,0,0.15791865787357187,10.0,520.0,lhs_seed
21.30966400007376,5.208904159947114,0.9939234789616793,1.3473792097559605,0.28216196020650164,0,0.14083914167595607,10.0,530.0,lhs_seed
42.61318093921386,6.618463818724272,0.7409669025343101,1.8372767497745641,0.3023965600190685,0,0.15699379863578156,10.0,540.0,lhs_seed
54.05561820524235,8.843017371631818,0.6621949897132337,0.394330199654349,0.887840225715728,0,0.12369926692876457,10.0,550.0,lhs_seed
54.2253667065314,7.718424125643237,0.6494010963000811,0.3186860430548837,0.7585045319365322,0,0.14246450545705588,10.0,560.0,lhs_seed
20.395244947579812,5.841496652438599,1.2747557577785131,1.1215030585198997,0.4786499366137344,0,0.12312040334582415,10.0,570.0,lhs_seed
30.26264727991729,8.435005559728047,1.059861063004206,0.6768088941965122,0.1887044975407614,0,0.10918616087891476,10.0,580.0,lhs_seed
41.42010379787317,6.604131308669129,0.6088044404807889,1.0172590939519248,1.2680130289167553,0,0.1465158841248522,10.0,590.0,lhs_seed
43.72990012523366,5.929554654718627,0.08956106981019714,1.6159473378126485,0.3897928888004335,0,0.10380592471557179,10.0,600.0,lhs_seed
58.80939886512776,6.989908207152443,0.7944734636055419,0.6852229779877348,1.0734800528314217,0,0.16355464716752108,10.0,610.0,lhs_seed
32.75192030904065,9.409950384398503,0.5529378549120127,0.34656420906432955,1.8507276729754216,0,0.16021144822060882,10.0,620.0,lhs_seed
28.615552027375223,5.140639502102304,1.830329248251993,1.2631894415644564,0.1580012033299364,0,0.09226304712041518,10.0,630.0,lhs_seed
54.761453871579874,3.4306612643012073,1.1017312820084697,0.8992336794293136,0.6044800620754129,0,0.09906596397580245,10.0,640.0,lhs_seed
40.691051674710465,5.65707845903904,0.41125511370864587,1.768704826604332,0.7710801380418489,0,0.13616114835124632,10.0,650.0,lhs_seed
31.387315170896954,6.354868261670439,0.3107811467035011,0.8468465522356012,1.5742268441744962,0,0.10854393511039334,10.0,660.0,lhs_seed
44.52365741942909,4.5095373877092655,0.47404074124233986,1.9070285533970974,1.452813204113861,0,0.14568768315191827,10.0,670.0,lhs_seed
40.056017772197684,7.380589716603917,0.8671382948939323,1.74935147777481,1.0016157483594132,0,0.15400417799791216,10.0,680.0,lhs_seed
26.398033807033627,3.7551000108000245,1.5066433317115324,1.4502413301947592,0.8119511025014933,0,0.16063178695485786,10.0,690.0,lhs_seed
43.33357093913283,4.858794515125624,0.6573625688580313,1.7269783299484118,1.3695421476592842,0,0.1713350850976053,10.0,700.0,lhs_seed
36.077514401252,5.817489926196746,0.2357966673342878,0.4974499677378315,1.1678836541502031,0,0.14427458967188056,10.0,710.0,lhs_seed
53.84275256595008,5.897495025949101,1.3971718648931222,1.1738647020491806,0.21957645682768262,0,0.11574543694833248,10.0,720.0,lhs_seed
21.44879717732508,9.487979488687959,1.6463172334262006,0.2932450526577463,1.6866829023392276,0,0.1771493185680879,10.0,730.0,lhs_seed
47.84420258359364,8.082428672362724,1.5453034485949921,1.150665824530417,1.901117687892625,0,0.17175701532900672,10.0,740.0,lhs_seed
42.03338164627118,7.452387383884503,1.860000039529396,0.08478183068722116,0.17100093291389024,0,0.1332620100634406,10.0,750.0,lhs_seed
44.03401936042879,6.180528715480865,1.8160318734122505,0.0923030086454665,0.6804439725356498,0,0.11211111433312768,10.0,760.0,lhs_seed
28.37039598495778,6.554557903075414,1.2434638764349437,0.8645268782990327,1.8031562416688203,0,0.19186822419035238,10.0,770.0,lhs_seed
56.08607128706246,6.030848613355597,0.9332243343068848,1.605501103314164,0.2983248545214371,0,0.13433067843915503,10.0,780.0,lhs_seed
29.07566281877385,5.698758402224014,1.4443359781299676,1.939021235971922,1.6367293496099864,0,0.20216468010897704,10.0,790.0,lhs_seed
42.267460893625326,6.951844234137102,1.1563915743814521,0.6064282040105148,0.2618717031976555,0,0.16040059845102872,10.0,800.0,lhs_seed
45.18321526807604,3.3100876341374166,0.5419402127545654,1.3948725682207148,0.8717606189908651,0,0.10765713667606522,10.0,810.0,lhs_seed
49.25080851566278,8.5192287035322,1.2310640053550537,1.7802594350998084,1.2355663276515545,0,0.1706346766405606,10.0,820.0,lhs_seed
44.98633647928354,4.78540340402826,1.8224237226923936,1.208884959992937,0.2528988587891985,0,0.09778270520891263,10.0,830.0,lhs_seed
